student_id,Frame,Emotions,Main Emotion,Region,Face Position
HRnEUsOUUy7KEXHqUAGf,23940,"{'angry': 60.946065187454224, 'disgust': 5.493059340722084e-08, 'fear': 0.0021306241251295432, 'happy': 9.776991605758667, 'sad': 0.5706766620278358, 'surprise': 0.00017294473764195573, 'neutral': 28.70396077632904}",angry,"{'x': 529, 'y': 593, 'w': 46, 'h': 58, 'left_eye': (566, 614), 'right_eye': (556, 618)}","{'pitch': -17.694169998168945, 'yaw': -56.24058151245117, 'roll': -14.006752967834473}"
P6gF42vwzA2PjCkJPDLz,23940,"{'angry': 0.0032936313800746575, 'disgust': 4.527765965975372e-11, 'fear': 5.6299150230643136e-06, 'happy': 2.890942618250847, 'sad': 0.03511979302857071, 'surprise': 6.783371198082477e-07, 'neutral': 97.07064032554626}",neutral,"{'x': 1379, 'y': 554, 'w': 48, 'h': 55, 'left_eye': (1409, 576), 'right_eye': (1388, 577)}","{'pitch': -20.52873992919922, 'yaw': 8.87808609008789, 'roll': -3.755640983581543}"
lcZXTRvsQHCo3tJjbOfc,23940,"{'angry': 0.09217988117597997, 'disgust': 2.591744419078168e-06, 'fear': 81.99583292007446, 'happy': 6.170156970620155, 'sad': 1.9242260605096817, 'surprise': 0.46388786286115646, 'neutral': 9.353714436292648}",fear,"{'x': 781, 'y': 470, 'w': 25, 'h': 30, 'left_eye': (798, 482), 'right_eye': (787, 483)}","{'pitch': -17.94325828552246, 'yaw': -29.915206909179688, 'roll': 1.729906439781189}"
HRnEUsOUUy7KEXHqUAGf,24000,"{'angry': 17.041413486003876, 'disgust': 1.0200259303871917e-06, 'fear': 0.0018543771147960797, 'happy': 67.52102375030518, 'sad': 0.33929075580090284, 'surprise': 0.0008304382390633691, 'neutral': 15.095585584640503}",happy,"{'x': 530, 'y': 593, 'w': 46, 'h': 58, 'left_eye': (568, 615), 'right_eye': (557, 619)}","{'pitch': -16.5328426361084, 'yaw': -58.164127349853516, 'roll': -12.989282608032227}"
P6gF42vwzA2PjCkJPDLz,24000,"{'angry': 6.781372364595847, 'disgust': 3.9677752877313705e-10, 'fear': 3.083696841089193e-05, 'happy': 0.0015889703642919598, 'sad': 0.2273255222498748, 'surprise': 1.5739448144802132e-08, 'neutral': 92.98967802647614}",neutral,"{'x': 1380, 'y': 553, 'w': 47, 'h': 54, 'left_eye': (1409, 577), 'right_eye': (1389, 578)}","{'pitch': -22.488683700561523, 'yaw': 5.9840264320373535, 'roll': -2.3810551166534424}"
lcZXTRvsQHCo3tJjbOfc,24000,"{'angry': 3.41624915599823, 'disgust': 9.406217031937558e-05, 'fear': 0.19429664826020598, 'happy': 0.014083126734476537, 'sad': 96.31081223487854, 'surprise': 7.882438590733898e-08, 'neutral': 0.06446418701671064}",sad,"{'x': 766, 'y': 467, 'w': 22, 'h': 33, 'left_eye': (772, 479), 'right_eye': (768, 479)}","{'pitch': -12.163021087646484, 'yaw': 66.90009307861328, 'roll': -12.68816089630127}"
P6gF42vwzA2PjCkJPDLz,24060,"{'angry': 0.022778984566684812, 'disgust': 1.8429977544087706e-06, 'fear': 0.04339382576290518, 'happy': 0.3048239042982459, 'sad': 0.1402593101374805, 'surprise': 0.00043787163122033235, 'neutral': 99.48830604553223}",neutral,"{'x': 1380, 'y': 557, 'w': 49, 'h': 55, 'left_eye': (1414, 578), 'right_eye': (1394, 580)}","{'pitch': -16.78265380859375, 'yaw': 1.5535205602645874, 'roll': -4.729800701141357}"
HRnEUsOUUy7KEXHqUAGf,24060,"{'angry': 4.0396153926849365, 'disgust': 9.89769866066581e-07, 'fear': 0.0027397250960348174, 'happy': 78.76068353652954, 'sad': 0.16952261794358492, 'surprise': 0.001988004078157246, 'neutral': 17.02544540166855}",happy,"{'x': 530, 'y': 592, 'w': 46, 'h': 58, 'left_eye': (567, 614), 'right_eye': (556, 618)}","{'pitch': -21.792722702026367, 'yaw': -55.85287857055664, 'roll': -10.381991386413574}"
TjABtUgRwT3xhUDKze4Q,24060,"{'angry': 0.17976207891479135, 'disgust': 0.00047606317821191624, 'fear': 0.04285697068553418, 'happy': 95.04237174987793, 'sad': 1.1109676212072372, 'surprise': 0.000244229477175395, 'neutral': 3.623322769999504}",happy,"{'x': 1211, 'y': 584, 'w': 45, 'h': 56, 'left_eye': (1248, 610), 'right_eye': (1231, 610)}","{'pitch': -25.783288955688477, 'yaw': -34.75301742553711, 'roll': 10.607629776000977}"
HRnEUsOUUy7KEXHqUAGf,24120,"{'angry': 1.6299049410167301, 'disgust': 7.919492617441429e-09, 'fear': 0.000757317820563531, 'happy': 26.53308966953097, 'sad': 0.2634109154886553, 'surprise': 2.3426326809174275e-05, 'neutral': 71.57281467752544}",neutral,"{'x': 530, 'y': 593, 'w': 46, 'h': 57, 'left_eye': (567, 615), 'right_eye': (558, 619)}","{'pitch': -16.344831466674805, 'yaw': -58.66490936279297, 'roll': -13.070302963256836}"
P6gF42vwzA2PjCkJPDLz,24120,"{'angry': 33.6126446723938, 'disgust': 0.04090065776836127, 'fear': 3.3630583435297012, 'happy': 0.02453227643854916, 'sad': 7.579410821199417, 'surprise': 0.014250350068323314, 'neutral': 55.365198850631714}",neutral,"{'x': 1398, 'y': 557, 'w': 45, 'h': 55, 'left_eye': (1435, 579), 'right_eye': (1422, 582)}","{'pitch': -9.103346824645996, 'yaw': -35.42784118652344, 'roll': 0.44587433338165283}"
TjABtUgRwT3xhUDKze4Q,24180,"{'angry': 3.295479000797741e-07, 'disgust': 4.861819494181117e-21, 'fear': 2.7173464900442923e-05, 'happy': 1.6126922862988273e-13, 'sad': 99.99997615814209, 'surprise': 7.472681799144429e-19, 'neutral': 3.368156031857694e-08}",sad,"{'x': 1227, 'y': 588, 'w': 36, 'h': 47, 'left_eye': (1259, 608), 'right_eye': (1249, 608)}","{'pitch': -19.947837829589844, 'yaw': -53.26245880126953, 'roll': 3.6227900981903076}"
lcZXTRvsQHCo3tJjbOfc,24180,"{'angry': 6.3994839787483215, 'disgust': 2.1293900074204758e-11, 'fear': 0.00041992257138190325, 'happy': 3.43594029545784, 'sad': 0.18555748974904418, 'surprise': 7.832282733488682e-06, 'neutral': 89.97859358787537}",neutral,"{'x': 531, 'y': 592, 'w': 46, 'h': 58, 'left_eye': (569, 615), 'right_eye': (559, 619)}","{'pitch': -14.8541259765625, 'yaw': -54.30217742919922, 'roll': -13.172472953796387}"
P6gF42vwzA2PjCkJPDLz,24180,"{'angry': 13.220618665218353, 'disgust': 0.007886126695666462, 'fear': 0.09476366103626788, 'happy': 20.080365240573883, 'sad': 0.16905665397644043, 'surprise': 1.6694318503141403, 'neutral': 64.75788354873657}",neutral,"{'x': 1403, 'y': 557, 'w': 44, 'h': 55, 'left_eye': (1440, 578), 'right_eye': (1425, 579)}","{'pitch': -10.130195617675781, 'yaw': -34.85857009887695, 'roll': 8.1266508102417}"
TjABtUgRwT3xhUDKze4Q,24240,"{'angry': 0.05695222983597099, 'disgust': 2.770150810442561e-11, 'fear': 6.314955283102708, 'happy': 2.4972065904768726e-07, 'sad': 93.62799487280815, 'surprise': 5.45194279774329e-12, 'neutral': 9.82757059688053e-05}",sad,"{'x': 1227, 'y': 585, 'w': 35, 'h': 48, 'left_eye': (1259, 604), 'right_eye': (1249, 605)}","{'pitch': -6.371252059936523, 'yaw': -68.84877014160156, 'roll': 4.439540386199951}"
TjABtUgRwT3xhUDKze4Q,24300,"{'angry': 0.00021577704956143862, 'disgust': 2.62968326792243e-16, 'fear': 0.030186393996700644, 'happy': 7.208494868723991e-11, 'sad': 99.96942281723022, 'surprise': 1.1630623460819211e-15, 'neutral': 0.00017412158967999858}",sad,"{'x': 1227, 'y': 585, 'w': 35, 'h': 48, 'left_eye': (1259, 605), 'right_eye': (1249, 605)}","{'pitch': -12.281981468200684, 'yaw': -69.1316146850586, 'roll': 10.783108711242676}"
P6gF42vwzA2PjCkJPDLz,24300,"{'angry': 1.423353236168623, 'disgust': 0.0009282902283302974, 'fear': 0.2355000004172325, 'happy': 64.5810604095459, 'sad': 0.7896646857261658, 'surprise': 0.8452159352600574, 'neutral': 32.12427496910095}",happy,"{'x': 1398, 'y': 556, 'w': 48, 'h': 54, 'left_eye': (1437, 579), 'right_eye': (1419, 577)}","{'pitch': -12.140054702758789, 'yaw': -17.27616310119629, 'roll': 10.187946319580078}"
HRnEUsOUUy7KEXHqUAGf,24300,"{'angry': 2.387925237417221, 'disgust': 4.3907945723731245e-06, 'fear': 0.002183143988077063, 'happy': 96.23907804489136, 'sad': 0.0322763662552461, 'surprise': 0.0024281027435790747, 'neutral': 1.3361146673560143}",happy,"{'x': 530, 'y': 594, 'w': 46, 'h': 57, 'left_eye': (569, 616), 'right_eye': (557, 619)}","{'pitch': -19.334192276000977, 'yaw': -55.134517669677734, 'roll': -10.795961380004883}"
TjABtUgRwT3xhUDKze4Q,24360,"{'angry': 48.651426950182135, 'disgust': 0.0007090512976614135, 'fear': 16.102536982449113, 'happy': 0.29055151957580566, 'sad': 34.92002695322197, 'surprise': 4.376834658014774e-05, 'neutral': 0.034710152863012426}",angry,"{'x': 1234, 'y': 583, 'w': 32, 'h': 49, 'left_eye': (1263, 603), 'right_eye': (1258, 603)}","{'pitch': 23.808177947998047, 'yaw': -81.5615463256836, 'roll': -21.84661102294922}"
P6gF42vwzA2PjCkJPDLz,24360,"{'angry': 0.021892163204029202, 'disgust': 2.712506608215648e-08, 'fear': 0.00018401234456177917, 'happy': 3.2530292868614197, 'sad': 0.02690630790311843, 'surprise': 0.0005746244369220221, 'neutral': 96.6974139213562}",neutral,"{'x': 1390, 'y': 552, 'w': 47, 'h': 55, 'left_eye': (1428, 576), 'right_eye': (1409, 574)}","{'pitch': -10.287226676940918, 'yaw': -10.81289005279541, 'roll': 3.612624406814575}"
HRnEUsOUUy7KEXHqUAGf,24360,"{'angry': 0.3898655064404011, 'disgust': 1.0896405999716308e-07, 'fear': 0.0007923292287159711, 'happy': 98.75156879425049, 'sad': 0.007519166683778167, 'surprise': 0.0006448019576055231, 'neutral': 0.8496050722897053}",happy,"{'x': 530, 'y': 592, 'w': 46, 'h': 58, 'left_eye': (568, 614), 'right_eye': (557, 617)}","{'pitch': -16.47317886352539, 'yaw': -62.23139572143555, 'roll': -11.41069507598877}"
pnAvdH03UCcuuJfrt2jv,24360,"{'angry': 2.320260927081108, 'disgust': 0.00035472808121994603, 'fear': 0.4130227956920862, 'happy': 94.9138343334198, 'sad': 0.6609993986785412, 'surprise': 0.1805651350878179, 'neutral': 1.5109640546143055}",happy,"{'x': 761, 'y': 473, 'w': 24, 'h': 32, 'left_eye': (769, 485), 'right_eye': (764, 486)}","{'pitch': -36.53160095214844, 'yaw': 75.09126281738281, 'roll': -32.158538818359375}"
TjABtUgRwT3xhUDKze4Q,24420,"{'angry': 0.060603226302191615, 'disgust': 2.784718115822482e-09, 'fear': 5.535956472158432, 'happy': 2.926470585862262e-05, 'sad': 94.33268904685974, 'surprise': 1.5426026678255766e-06, 'neutral': 0.07071905420161784}",sad,"{'x': 1228, 'y': 587, 'w': 37, 'h': 47, 'left_eye': (1261, 608), 'right_eye': (1251, 607)}","{'pitch': -14.439730644226074, 'yaw': -73.62303161621094, 'roll': 15.410687446594238}"
HRnEUsOUUy7KEXHqUAGf,24420,"{'angry': 21.138477325439453, 'disgust': 1.5214047036082867e-09, 'fear': 0.0007340067440964049, 'happy': 78.81644368171692, 'sad': 0.027991458773612976, 'surprise': 5.1445641702230205e-05, 'neutral': 0.01630464248592034}",happy,"{'x': 527, 'y': 588, 'w': 47, 'h': 59, 'left_eye': (564, 610), 'right_eye': (554, 614)}","{'pitch': -1.9423797130584717, 'yaw': -58.153648376464844, 'roll': -27.451396942138672}"
P6gF42vwzA2PjCkJPDLz,24420,"{'angry': 0.10261377931319351, 'disgust': 1.820227155924796e-12, 'fear': 0.000500820290491682, 'happy': 4.829601540120863e-06, 'sad': 0.5159966023860337, 'surprise': 4.991967553773754e-09, 'neutral': 99.38088651781598}",neutral,"{'x': 1377, 'y': 547, 'w': 45, 'h': 55, 'left_eye': (1402, 571), 'right_eye': (1385, 569)}","{'pitch': -12.752589225769043, 'yaw': 19.01132583618164, 'roll': 2.3206076622009277}"
lcZXTRvsQHCo3tJjbOfc,24420,"{'angry': 1.2899944558739662, 'disgust': 7.300422453226929e-05, 'fear': 97.57566452026367, 'happy': 0.03980655747000128, 'sad': 0.26341117918491364, 'surprise': 0.6192469038069248, 'neutral': 0.21181392949074507}",fear,"{'x': 760, 'y': 473, 'w': 25, 'h': 32, 'left_eye': (770, 485), 'right_eye': (763, 485)}","{'pitch': -48.13669967651367, 'yaw': 76.06488800048828, 'roll': -49.74738693237305}"
P6gF42vwzA2PjCkJPDLz,24480,"{'angry': 74.25537705421448, 'disgust': 0.047997606452554464, 'fear': 2.7221623808145523, 'happy': 0.00614784294157289, 'sad': 18.473942577838898, 'surprise': 0.00019465178411337547, 'neutral': 4.494180530309677}",angry,"{'x': 1381, 'y': 546, 'w': 47, 'h': 58, 'left_eye': (1407, 569), 'right_eye': (1388, 569)}","{'pitch': -13.701109886169434, 'yaw': 16.57280731201172, 'roll': 11.129040718078613}"
HRnEUsOUUy7KEXHqUAGf,24480,"{'angry': 0.0019364402095621205, 'disgust': 4.95439807622591e-07, 'fear': 0.0010469748927921924, 'happy': 98.68911496932, 'sad': 0.087454716532586, 'surprise': 2.281280189725729e-06, 'neutral': 1.2204458733168766}",happy,"{'x': 525, 'y': 590, 'w': 47, 'h': 57, 'left_eye': (565, 612), 'right_eye': (549, 617)}","{'pitch': -9.282230377197266, 'yaw': -44.688053131103516, 'roll': -18.786529541015625}"
TjABtUgRwT3xhUDKze4Q,24480,"{'angry': 5.769512487111987, 'disgust': 0.005832674319662794, 'fear': 1.2562511853872316, 'happy': 7.38456012194632, 'sad': 2.3537811811231157, 'surprise': 0.00014512312962180763, 'neutral': 83.22991332651218}",neutral,"{'x': 1205, 'y': 582, 'w': 45, 'h': 57, 'left_eye': (1235, 610), 'right_eye': (1216, 608)}","{'pitch': -19.218713760375977, 'yaw': 5.135578632354736, 'roll': 7.264861583709717}"
HRnEUsOUUy7KEXHqUAGf,24540,"{'angry': 9.765535173948386, 'disgust': 1.210540464418272e-09, 'fear': 0.02210377306511351, 'happy': 83.54197936749705, 'sad': 3.058401875686422, 'surprise': 8.635550266827663e-06, 'neutral': 3.6119676545896944}",happy,"{'x': 532, 'y': 590, 'w': 46, 'h': 59, 'left_eye': (572, 614), 'right_eye': (560, 617)}","{'pitch': -13.135891914367676, 'yaw': -56.69078826904297, 'roll': -14.194976806640625}"
TjABtUgRwT3xhUDKze4Q,24540,"{'angry': 2.7817535940857883, 'disgust': 0.0028825785092637174, 'fear': 0.002489105248174384, 'happy': 96.81436400499129, 'sad': 0.3449475132642694, 'surprise': 0.011184380794456574, 'neutral': 0.04238035433212545}",happy,"{'x': 1220, 'y': 593, 'w': 46, 'h': 50, 'left_eye': (1259, 619), 'right_eye': (1242, 617)}","{'pitch': -40.170684814453125, 'yaw': -22.30584716796875, 'roll': 17.009441375732422}"
P6gF42vwzA2PjCkJPDLz,24540,"{'angry': 0.04526946577243507, 'disgust': 1.0030933028648548e-08, 'fear': 88.92520666122437, 'happy': 4.2247336295986315e-05, 'sad': 9.402401745319366, 'surprise': 6.102056460122185e-06, 'neutral': 1.6270816326141357}",fear,"{'x': 1373, 'y': 548, 'w': 41, 'h': 54, 'left_eye': (1391, 570), 'right_eye': (1379, 570)}","{'pitch': -8.058883666992188, 'yaw': 23.828227996826172, 'roll': 0.5086205005645752}"
TjABtUgRwT3xhUDKze4Q,24600,"{'angry': 5.985144153237343, 'disgust': 1.7067598178982735, 'fear': 20.5270916223526, 'happy': 50.69571137428284, 'sad': 8.16306546330452, 'surprise': 10.615792870521545, 'neutral': 2.3064352571964264}",happy,"{'x': 1219, 'y': 601, 'w': 48, 'h': 47, 'left_eye': (1258, 628), 'right_eye': (1239, 625)}","{'pitch': -38.13304901123047, 'yaw': -15.536633491516113, 'roll': 22.121469497680664}"
HRnEUsOUUy7KEXHqUAGf,24600,"{'angry': 99.34816368244127, 'disgust': 3.2279362887110752e-06, 'fear': 0.4400849749046594, 'happy': 0.08735674323359212, 'sad': 0.1059733786949958, 'surprise': 1.1953289376670868e-06, 'neutral': 0.01841355041187773}",angry,"{'x': 530, 'y': 591, 'w': 47, 'h': 58, 'left_eye': (568, 614), 'right_eye': (555, 619)}","{'pitch': -13.890786170959473, 'yaw': -49.037086486816406, 'roll': -16.96502113342285}"
P6gF42vwzA2PjCkJPDLz,24600,"{'angry': 41.18855893611908, 'disgust': 0.0011685032404784579, 'fear': 52.303701639175415, 'happy': 0.0005428393706097268, 'sad': 6.216275691986084, 'surprise': 3.192218116510048e-05, 'neutral': 0.289727421477437}",fear,"{'x': 1373, 'y': 547, 'w': 43, 'h': 55, 'left_eye': (1396, 571), 'right_eye': (1380, 572)}","{'pitch': -11.493193626403809, 'yaw': 25.689334869384766, 'roll': 1.6903117895126343}"
HRnEUsOUUy7KEXHqUAGf,24660,"{'angry': 75.36310259856016, 'disgust': 3.7943546520488356e-05, 'fear': 0.6422884596632075, 'happy': 1.2542573367664023, 'sad': 5.0627740547387665, 'surprise': 5.0587459900816196e-05, 'neutral': 17.677501461208042}",angry,"{'x': 528, 'y': 589, 'w': 46, 'h': 58, 'left_eye': (565, 612), 'right_eye': (553, 617)}","{'pitch': -9.44788646697998, 'yaw': -49.21491622924805, 'roll': -21.355451583862305}"
P6gF42vwzA2PjCkJPDLz,24660,"{'angry': 6.398801505565643, 'disgust': 0.00014658619420515606, 'fear': 61.574625968933105, 'happy': 1.5377953843653813e-05, 'sad': 27.445772290229797, 'surprise': 1.237033870893356e-05, 'neutral': 4.580625891685486}",fear,"{'x': 1373, 'y': 548, 'w': 43, 'h': 54, 'left_eye': (1396, 571), 'right_eye': (1380, 571)}","{'pitch': -10.038835525512695, 'yaw': 26.207622528076172, 'roll': 0.32857033610343933}"
TjABtUgRwT3xhUDKze4Q,24660,"{'angry': 0.004134508344577625, 'disgust': 0.04447309474926442, 'fear': 1.8758554011583328, 'happy': 0.3785653505474329, 'sad': 56.33516311645508, 'surprise': 4.054388380581031e-07, 'neutral': 41.36181175708771}",sad,"{'x': 1218, 'y': 592, 'w': 52, 'h': 49, 'left_eye': (1257, 623), 'right_eye': (1239, 616)}","{'pitch': -33.51536178588867, 'yaw': -1.0670722723007202, 'roll': 24.260913848876953}"
lcZXTRvsQHCo3tJjbOfc,24720,"{'angry': 98.67784992720486, 'disgust': 2.836584602121714e-05, 'fear': 0.03602731019584862, 'happy': 0.0259337159157585, 'sad': 1.207255893825782, 'surprise': 8.753509157631968e-05, 'neutral': 0.05281408619116709}",angry,"{'x': 763, 'y': 468, 'w': 24, 'h': 32, 'left_eye': (775, 480), 'right_eye': (766, 481)}","{'pitch': -8.090873718261719, 'yaw': 36.44621276855469, 'roll': -8.57707405090332}"
HRnEUsOUUy7KEXHqUAGf,24720,"{'angry': 21.498386979295375, 'disgust': 7.389818431096415e-09, 'fear': 0.009671916934423737, 'happy': 3.4955001925825844, 'sad': 4.292984167577724, 'surprise': 3.83988937057713e-06, 'neutral': 70.70345035750266}",neutral,"{'x': 526, 'y': 594, 'w': 46, 'h': 56, 'left_eye': (565, 615), 'right_eye': (549, 620)}","{'pitch': -20.26593780517578, 'yaw': -48.712154388427734, 'roll': -17.014293670654297}"
P6gF42vwzA2PjCkJPDLz,24720,"{'angry': 3.9840731769800186, 'disgust': 5.8177751505184006e-08, 'fear': 35.843464732170105, 'happy': 0.00035090549772576196, 'sad': 31.308481097221375, 'surprise': 5.55554720449436e-05, 'neutral': 28.863582015037537}",fear,"{'x': 1376, 'y': 551, 'w': 44, 'h': 56, 'left_eye': (1400, 576), 'right_eye': (1383, 576)}","{'pitch': -20.88343620300293, 'yaw': 23.697053909301758, 'roll': 3.338045358657837}"
TjABtUgRwT3xhUDKze4Q,24720,"{'angry': 98.34322333335876, 'disgust': 0.002451292129990179, 'fear': 0.5610970314592123, 'happy': 0.9419742040336132, 'sad': 0.14999181730672717, 'surprise': 0.001040940060192952, 'neutral': 0.0002260466999359778}",angry,"{'x': 1241, 'y': 604, 'w': 45, 'h': 39, 'left_eye': (1277, 625), 'right_eye': (1262, 623)}","{'pitch': -18.596858978271484, 'yaw': 3.8815829753875732, 'roll': 13.727065086364746}"
HRnEUsOUUy7KEXHqUAGf,24780,"{'angry': 95.52671962657934, 'disgust': 3.2625789288900977e-07, 'fear': 0.058790958695818935, 'happy': 4.117404178690412, 'sad': 0.11220488058195942, 'surprise': 1.300000307861737e-05, 'neutral': 0.18486388850717086}",angry,"{'x': 528, 'y': 590, 'w': 46, 'h': 59, 'left_eye': (566, 612), 'right_eye': (555, 617)}","{'pitch': -13.171927452087402, 'yaw': -54.6024169921875, 'roll': -19.763694763183594}"
TjABtUgRwT3xhUDKze4Q,24780,"{'angry': 0.028949842089787126, 'disgust': 0.022074123262427747, 'fear': 34.700366854667664, 'happy': 22.008924186229706, 'sad': 0.7040177471935749, 'surprise': 0.027418360696174204, 'neutral': 42.50825047492981}",neutral,"{'x': 1198, 'y': 586, 'w': 38, 'h': 46, 'left_eye': (1217, 605), 'right_eye': (1203, 605)}","{'pitch': -23.122806549072266, 'yaw': 45.277828216552734, 'roll': 0.771620512008667}"
P6gF42vwzA2PjCkJPDLz,24780,"{'angry': 28.352321884174458, 'disgust': 0.00586152599147769, 'fear': 58.419833089103285, 'happy': 0.015857681354872515, 'sad': 1.2749608434713389, 'surprise': 0.4760935720708115, 'neutral': 11.455075380508625}",fear,"{'x': 1375, 'y': 550, 'w': 44, 'h': 54, 'left_eye': (1398, 575), 'right_eye': (1383, 574)}","{'pitch': -16.473888397216797, 'yaw': 27.97425651550293, 'roll': 3.440763473510742}"
HRnEUsOUUy7KEXHqUAGf,24840,"{'angry': 45.50304955280418, 'disgust': 6.802072605579506e-06, 'fear': 0.22397085900257338, 'happy': 1.309668708255137, 'sad': 35.14503361523552, 'surprise': 4.21604391031479e-05, 'neutral': 17.818231024531247}",angry,"{'x': 527, 'y': 595, 'w': 45, 'h': 56, 'left_eye': (565, 617), 'right_eye': (551, 621)}","{'pitch': -11.725790023803711, 'yaw': -39.24708938598633, 'roll': -17.60272216796875}"
P6gF42vwzA2PjCkJPDLz,24900,"{'angry': 0.015246465954253283, 'disgust': 0.0022885241832961774, 'fear': 0.014853139303718614, 'happy': 99.94720220251097, 'sad': 0.006934081879473515, 'surprise': 4.694606650134964e-08, 'neutral': 0.013479282718779607}",happy,"{'x': 1474, 'y': 612, 'w': 54, 'h': 49, 'left_eye': (1511, 641), 'right_eye': (1489, 634)}","{'pitch': -24.647476196289062, 'yaw': 48.307098388671875, 'roll': 6.545242786407471}"
HRnEUsOUUy7KEXHqUAGf,24900,"{'angry': 5.4325333753267975, 'disgust': 0.0014097578830658541, 'fear': 2.4488250850230555, 'happy': 1.300156923402181, 'sad': 11.83170295735633, 'surprise': 0.00034856434075393304, 'neutral': 78.98502695381963}",neutral,"{'x': 525, 'y': 594, 'w': 46, 'h': 57, 'left_eye': (563, 616), 'right_eye': (549, 620)}","{'pitch': -17.510190963745117, 'yaw': -43.575469970703125, 'roll': -15.12650203704834}"
TjABtUgRwT3xhUDKze4Q,24900,"{'angry': 5.638092814928452e-05, 'disgust': 1.8975942268949975e-09, 'fear': 0.00013910989978296054, 'happy': 99.76071711076207, 'sad': 0.0002502080626008199, 'surprise': 2.4114073275786467e-06, 'neutral': 0.23883846202584422}",happy,"{'x': 1212, 'y': 582, 'w': 44, 'h': 55, 'left_eye': (1246, 609), 'right_eye': (1227, 607)}","{'pitch': -13.992616653442383, 'yaw': -1.9239896535873413, 'roll': 2.6156556606292725}"
lcZXTRvsQHCo3tJjbOfc,24900,"{'angry': 31.49397373199463, 'disgust': 0.0005647701982525177, 'fear': 0.27937579434365034, 'happy': 1.7551783472299576, 'sad': 19.671641290187836, 'surprise': 0.0075132615165784955, 'neutral': 46.79175019264221}",neutral,"{'x': 777, 'y': 467, 'w': 23, 'h': 32, 'left_eye': (794, 479), 'right_eye': (784, 479)}","{'pitch': -17.29384994506836, 'yaw': 3.32592511177063, 'roll': -0.20810775458812714}"
pnAvdH03UCcuuJfrt2jv,24900,"{'angry': 0.045113655948501113, 'disgust': 4.9672999370867e-09, 'fear': 0.041119327407075176, 'happy': 2.1029305931412465, 'sad': 0.8422559054486864, 'surprise': 0.010343300022471321, 'neutral': 96.95823228857132}",neutral,"{'x': 631, 'y': 485, 'w': 24, 'h': 30, 'left_eye': (649, 495), 'right_eye': (638, 495)}","{'pitch': -9.656816482543945, 'yaw': -25.233537673950195, 'roll': 3.107229232788086}"
lcZXTRvsQHCo3tJjbOfc,24960,"{'angry': 54.329913854599, 'disgust': 0.013309071073308587, 'fear': 0.3956582862883806, 'happy': 0.034388568019494414, 'sad': 10.57233139872551, 'surprise': 0.0032072319299913943, 'neutral': 34.651193022727966}",angry,"{'x': 778, 'y': 468, 'w': 25, 'h': 33, 'left_eye': (796, 481), 'right_eye': (785, 481)}","{'pitch': -11.156500816345215, 'yaw': 17.32094383239746, 'roll': 4.08622407913208}"
HRnEUsOUUy7KEXHqUAGf,24960,"{'angry': 94.47696739160625, 'disgust': 4.452861734263405e-14, 'fear': 0.017113409415368368, 'happy': 1.5394467981453733e-06, 'sad': 2.543595736455409, 'surprise': 3.515545565745216e-09, 'neutral': 2.962325121441498}",angry,"{'x': 525, 'y': 590, 'w': 46, 'h': 59, 'left_eye': (563, 611), 'right_eye': (552, 616)}","{'pitch': -8.417611122131348, 'yaw': -51.2935905456543, 'roll': -22.480884552001953}"
TjABtUgRwT3xhUDKze4Q,24960,"{'angry': 0.00272014549409505, 'disgust': 0.0006424709681596141, 'fear': 63.48943114280701, 'happy': 36.475640535354614, 'sad': 0.01351705432171002, 'surprise': 0.0003969315457652556, 'neutral': 0.017652625683695078}",fear,"{'x': 1196, 'y': 586, 'w': 38, 'h': 46, 'left_eye': (1215, 606), 'right_eye': (1201, 606)}","{'pitch': -19.108741760253906, 'yaw': 59.20253372192383, 'roll': -11.5977201461792}"
HRnEUsOUUy7KEXHqUAGf,25020,"{'angry': 79.79000090301042, 'disgust': 3.029026168909881e-09, 'fear': 0.053742525344269, 'happy': 0.0014942550459886648, 'sad': 10.385411106670565, 'surprise': 1.8949938304498942e-07, 'neutral': 9.769353107771463}",angry,"{'x': 524, 'y': 589, 'w': 48, 'h': 60, 'left_eye': (563, 611), 'right_eye': (551, 617)}","{'pitch': -10.154507637023926, 'yaw': -49.3486442565918, 'roll': -23.507781982421875}"
TjABtUgRwT3xhUDKze4Q,25020,"{'angry': 1.030504610389471, 'disgust': 0.0010790587111841887, 'fear': 87.89657354354858, 'happy': 11.034438014030457, 'sad': 0.03241620433982462, 'surprise': 0.001575366513861809, 'neutral': 0.003413045487832278}",fear,"{'x': 1195, 'y': 587, 'w': 39, 'h': 46, 'left_eye': (1214, 606), 'right_eye': (1200, 606)}","{'pitch': -26.138710021972656, 'yaw': 49.868404388427734, 'roll': -10.186294555664062}"
TjABtUgRwT3xhUDKze4Q,25020,"{'angry': 1.66896982753097, 'disgust': 2.1375169576088514e-06, 'fear': 73.64581666265825, 'happy': 0.003952829009952076, 'sad': 0.2976764636591949, 'surprise': 9.493526637168326, 'neutral': 14.890059226158812}",fear,"{'x': 1465, 'y': 592, 'w': 48, 'h': 58, 'left_eye': (1485, 616), 'right_eye': (1472, 614)}","{'pitch': -17.28285789489746, 'yaw': 60.19865417480469, 'roll': 0.4515920877456665}"
